-3 0
-2.9912 0
-2.98241 0
-2.97361 0
-2.96481 0
-2.95601 0
-2.94721 0
-2.93842 0
-2.92962 0
-2.92082 0
-2.91202 0
-2.90323 0
-2.89443 0
-2.88563 0
-2.87683 0
-2.86804 0
-2.85924 0
-2.85044 0
-2.84164 0
-2.83284 0
-2.82405 0
-2.81525 0
-2.80645 0
-2.79765 4.74554e-06
-2.78886 6.43497e-06
-2.78006 1.56737e-06
-2.77126 2.8062e-06
-2.76246 1.32787e-06
-2.75367 -2.02087e-06
-2.74487 1.4379e-06
-2.73607 -1.2363e-07
-2.72727 1.28254e-06
-2.71848 1.76167e-06
-2.70968 5.89542e-07
-2.70088 -5.26956e-07
-2.69208 1.03181e-06
-2.68328 6.79985e-07
-2.67449 4.54765e-07
-2.66569 5.54689e-07
-2.65689 -1.63762e-07
-2.64809 1.07644e-07
-2.6393 1.26222e-07
-2.6305 4.38653e-07
-2.6217 1.72458e-07
-2.6129 5.16178e-07
-2.60411 -2.74328e-07
-2.59531 2.94916e-07
-2.58651 3.04358e-07
-2.57771 -3.43732e-07
-2.56891 4.93795e-07
-2.56012 -1.78515e-07
-2.55132 1.46668e-07
-2.54252 1.01258e-07
-2.53372 -5.37796e-07
-2.52493 1.35081e-07
-2.51613 -2.6441e-07
-2.50733 -1.821e-07
-2.49853 4.51871e-08
-2.48974 1.0903e-06
-2.48094 4.64177e-07
-2.47214 -3.01079e-07
-2.46334 4.71349e-07
-2.45455 6.42498e-07
-2.44575 -6.80107e-08
-2.43695 -3.41238e-07
-2.42815 -6.57063e-09
-2.41936 9.538e-07
-2.41056 1.0176e-06
-2.40176 2.74718e-08
-2.39296 -6.54756e-07
-2.38416 -2.60253e-07
-2.37537 5.76882e-08
-2.36657 1.71692e-08
-2.35777 -1.09484e-07
-2.34897 -5.27808e-07
-2.34018 -4.46278e-07
-2.33138 2.95365e-08
-2.32258 -6.5019e-07
-2.31378 -2.7297e-07
-2.30499 -1.7368e-07
-2.29619 -5.75913e-07
-2.28739 2.25586e-09
-2.27859 8.18397e-08
-2.26979 2.11546e-07
-2.261 -2.55103e-07
-2.2522 -1.92521e-07
-2.2434 1.3579e-07
-2.2346 3.82129e-07
-2.22581 3.67282e-07
-2.21701 -2.80148e-08
-2.20821 -5.20818e-07
-2.19941 -1.51147e-07
-2.19062 9.04115e-08
-2.18182 1.57508e-07
-2.17302 3.30912e-07
-2.16422 6.69704e-07
-2.15543 5.96064e-07
-2.14663 -2.38232e-07
-2.13783 -1.04564e-07
-2.12903 2.30133e-07
-2.12023 7.52082e-07
-2.11144 1.03719e-06
-2.10264 9.42038e-07
-2.09384 1.87689e-06
-2.08504 8.06381e-07
-2.07625 2.3255e-06
-2.06745 1.71384e-06
-2.05865 2.73088e-06
-2.04985 3.14424e-06
