-1 -1.00024e-07 0
-0.995112 -1.56422e-07 0
-0.990225 -2.39085e-07 0
-0.985337 -3.53615e-07 0
-0.98045 -5.00277e-07 0
-0.975562 -6.69515e-07 0
-0.970675 -8.40744e-07 0
-0.965787 -9.87081e-07 0
-0.960899 -1.08314e-06 0
-0.956012 -1.1104e-06 0
-0.951124 -1.05833e-06 0
-0.946237 -9.23286e-07 0
-0.941349 -7.07206e-07 0
-0.936461 -4.17189e-07 0
-0.931574 -6.55175e-08 0
-0.926686 3.30955e-07 0
-0.921799 7.52824e-07 0
-0.916911 1.18095e-06 0
-0.912023 1.59897e-06 0
-0.907136 1.99454e-06 0
-0.902248 2.35971e-06 0
-0.897361 2.69029e-06 0
-0.892473 2.98505e-06 0
-0.887586 3.24484e-06 0
-0.882698 3.47161e-06 0
-0.87781 3.6675e-06 0
-0.872923 3.83423e-06 0
-0.868035 3.97314e-06 0
-0.863148 4.08569e-06 0
-0.85826 4.17407e-06 0
-0.853372 4.24146e-06 0
-0.848485 4.29192e-06 0
-0.843597 4.32982e-06 0
-0.83871 4.35935e-06 0
-0.833822 4.38415e-06 0
-0.828935 4.40728e-06 0
-0.824047 4.43142e-06 0
-0.819159 4.45896e-06 0
-0.814272 4.49194e-06 0
-0.809384 4.53172e-06 0
-0.804497 4.57879e-06 0
-0.799609 4.6332e-06 0
-0.794721 4.6955e-06 0
-0.789834 4.7682e-06 0
-0.784946 4.85705e-06 0
-0.780059 4.97245e-06 0
-0.775171 5.13191e-06 0
-0.770283 5.36528e-06 0
-0.765396 5.72484e-06 0
-0.760508 6.3031e-06 0
-0.755621 7.26451e-06 0
-0.750733 8.90058e-06 0
-0.745845 1.17204e-05 0
-0.740958 1.6593e-05 0
-0.73607 2.49641e-05 0
-0.731183 3.91665e-05 0
-0.726295 6.28126e-05 0
-0.721408 0.000101198 0
-0.71652 0.000161584 0
-0.711632 0.000253246 0
-0.706745 0.000387418 0
-0.701857 0.000577575 0
-0.69697 0.000840409 0
-0.692082 0.00119699 0
-0.687195 0.00167306 0
-0.682307 0.00229839 0
-0.677419 0.00310582 0
-0.672532 0.00413032 0
-0.667644 0.00540844 0
-0.662757 0.00697978 0
-0.657869 0.00889125 0
-0.652981 0.0111981 0
-0.648094 0.0139562 0
-0.643206 0.0172101 0
-0.638319 0.020987 0
-0.633431 0.0253023 0
-0.628544 0.0301669 0
-0.623656 0.0355942 0
-0.618768 0.041599 0
-0.613881 0.0481895 0
-0.608993 0.0553516 0
-0.604106 0.0630359 0
-0.599218 0.0711629 0
-0.59433 0.0796453 0
-0.589443 0.0884119 0
-0.584555 0.0974268 0
-0.579668 0.106701 0
-0.57478 0.116296 0
-0.569892 0.126304 0
-0.565005 0.136816 0
-0.560117 0.147888 0
-0.55523 0.159519 0
-0.550342 0.171653 0
-0.545455 0.184202 0
-0.540567 0.197048 0
-0.535679 0.210049 0
-0.530792 0.223064 0
-0.525904 0.236019 0
-0.521017 0.248948 0
-0.516129 0.261971 0
-0.511241 0.275205 0
-0.506354 0.288712 0
-0.501466 0.302506 0
-0.496579 0.316593 0
-0.491691 0.330991 0
-0.486804 0.345703 0
-0.481916 0.36071 0
-0.477028 0.375967 0
-0.472141 0.391425 0
-0.467253 0.407028 0
-0.462366 0.422703 0
-0.457478 0.438356 0
-0.45259 0.453872 0
-0.447703 0.469146 0
-0.442815 0.484123 0
