-3 0.000115391 0
-2.9912 0.000118316 0
-2.9824 0.000121296 0
-2.97361 0.000124332 0
-2.96481 0.000127427 0
-2.95601 0.000130581 0
-2.94721 0.000133795 0
-2.93842 0.000137073 0
-2.92962 0.000140416 0
-2.92082 0.000143824 0
-2.91202 0.000147302 0
-2.90323 0.000150851 0
-2.89443 0.000154474 0
-2.88563 0.000158172 0
-2.87683 0.000161948 0
-2.86804 0.000165805 0
-2.85924 0.000169744 0
-2.85044 0.00017377 0
-2.84164 0.000177884 0
-2.83284 0.000182088 0
-2.82405 0.000186387 0
-2.81525 0.000190782 0
-2.80645 0.000195277 0
-2.79765 0.000199873 0
-2.78886 0.000204574 0
-2.78006 0.000209384 0
-2.77126 0.000214305 0
-2.76246 0.000219339 0
-2.75367 0.000224491 0
-2.74487 0.000229763 0
-2.73607 0.000235161 0
-2.72727 0.000240688 0
-2.71848 0.000246349 0
-2.70968 0.000252151 0
-2.70088 0.000258098 0
-2.69208 0.000264199 0
-2.68328 0.000270461 0
-2.67449 0.000276892 0
-2.66569 0.000283505 0
-2.65689 0.000290307 0
-2.64809 0.000297312 0
-2.6393 0.000304534 0
-2.6305 0.000311987 0
-2.6217 0.00031969 0
-2.6129 0.000327662 0
-2.60411 0.000335925 0
-2.59531 0.000344507 0
-2.58651 0.000353436 0
-2.57771 0.000362749 0
-2.56891 0.000372487 0
-2.56012 0.000382698 0
-2.55132 0.000393438 0
-2.54252 0.000404774 0
-2.53372 0.000416782 0
-2.52493 0.000429554 0
-2.51613 0.000443195 0
-2.50733 0.000457833 0
-2.49853 0.000473614 0
-2.48974 0.000490713 0
-2.48094 0.000509336 0
-2.47214 0.000529727 0
-2.46334 0.000552174 0
-2.45455 0.000577018 0
-2.44575 0.000604663 0
-2.43695 0.000635589 0
-2.42815 0.000670366 0
-2.41935 0.000709671 0
-2.41056 0.000754307 0
-2.40176 0.000805227 0
-2.39296 0.000863571 0
-2.38416 0.000930684 0
-2.37537 0.00100818 0
-2.36657 0.00109795 0
-2.35777 0.0012023 0
-2.34897 0.00132391 0
-2.34018 0.00146601 0
-2.33138 0.00163243 0
-2.32258 0.00182775 0
-2.31378 0.00205738 0
-2.30499 0.00232783 0
-2.29619 0.00264678 0
-2.28739 0.00302342 0
-2.27859 0.00346871 0
-2.26979 0.00399563 0
-2.261 0.00461976 0
-2.2522 0.0053595 0
-2.2434 0.0062369 0
-2.2346 0.00727819 0
-2.22581 0.00851452 0
-2.21701 0.00998312 0
-2.20821 0.0117281 0
-2.19941 0.0138022 0
-2.19062 0.0162681 0
-2.18182 0.0192002 0
-2.17302 0.0226872 0
-2.16422 0.0268343 0
-2.15543 0.0317666 0
-2.14663 0.037633 0
-2.13783 0.0446093 0
-2.12903 0.0529049 0
-2.12023 0.0627665 0
-2.11144 0.074487 0
-2.10264 0.0884124 0
-2.09384 0.104949 0
-2.08504 0.124576 0
-2.07625 0.147856 0
-2.06745 0.175445 0
-2.05865 0.20811 0
-2.04985 0.246742 0
-2.04106 0.292365 0
-2.03226 0.346164 0
-2.02346 0.409478 0
-2.01466 0.483833 0
-2.00587 0.570934 0
-1.99707 0.672666 0
-1.98827 0.791095 0
-1.97947 0.928431 0
-1.97067 1.08702 0
-1.96188 1.26928 0
-1.95308 1.47761 0
-1.94428 1.71438 0
-1.93548 1.98175 0
-1.92669 2.28162 0
-1.91789 2.61556 0
-1.90909 2.98459 0
-1.90029 3.38928 0
-1.8915 3.82952 0
-1.8827 4.30467 0
-1.8739 4.81345 0
-1.8651 5.35406 0
-1.8563 5.92425 0
-1.84751 6.52137 0
-1.83871 7.14255 0
-1.82991 7.78479 0
-1.82111 8.44494 0
-1.81232 9.12 0
-1.80352 9.80694 0
-1.79472 10.503 0
-1.78592 11.2055 0
-1.77713 11.912 0
-1.76833 12.6203 0
-1.75953 13.3285 0
-1.75073 14.0346 0
-1.74194 14.7371 0
-1.73314 15.4347 0
-1.72434 16.1259 0
-1.71554 16.8099 0
