-1 0
-0.995112 0.00996314
-0.990225 0.00703643
-0.985337 0.00575585
-0.98045 0.00498759
-0.975562 0.0044659
-0.970675 0.00407014
-0.965787 0.00377382
-0.960899 0.00353165
-0.956012 0.00333144
-0.951124 0.00316363
-0.946237 0.00301649
-0.941349 0.00289151
-0.936461 0.00277741
-0.931574 0.00267958
-0.926686 0.00258702
-0.921799 0.0025073
-0.916911 0.00243634
-0.912023 0.00236726
-0.907136 0.00230921
-0.902248 0.00224875
-0.897361 0.00219484
-0.892473 0.00214731
-0.887585 0.0020977
-0.882698 0.00205337
-0.87781 0.00201516
-0.872923 0.00197491
-0.868035 0.00194073
-0.863147 0.00190638
-0.85826 0.00187454
-0.853372 0.00184916
-0.848485 0.00181508
-0.843597 0.00178747
-0.83871 0.0017612
-0.833822 0.0017355
-0.828934 0.00171078
-0.824047 0.00168721
-0.819159 0.00166897
-0.814272 0.00164487
-0.809384 0.00162474
-0.804497 0.00160349
-0.799609 0.00158588
-0.794721 0.00156929
-0.789834 0.00155243
-0.784946 0.00153312
-0.780059 0.0015179
-0.775171 0.0015023
-0.770283 0.00148731
-0.765396 0.00147305
-0.760508 0.00145867
-0.755621 0.00144389
-0.750733 0.00142983
-0.745846 0.00141779
-0.740958 0.00140594
-0.73607 0.00139256
-0.731183 0.0013798
-0.726295 0.00136812
-0.721408 0.00135638
-0.71652 0.00134516
-0.711632 0.001336
-0.706745 0.00132496
-0.701857 0.00131688
-0.69697 0.00130605
-0.692082 0.00129683
-0.687195 0.0012848
-0.682307 0.00127544
-0.677419 0.00126527
-0.672532 0.0012585
-0.667644 0.00124828
-0.662757 0.00124092
-0.657869 0.00123437
-0.652982 0.00122485
-0.648094 0.00121729
-0.643206 0.0012113
-0.638319 0.00120383
-0.633431 0.00119579
-0.628544 0.00118702
-0.623656 0.00118352
-0.618768 0.00117891
-0.613881 0.001173
-0.608993 0.00116889
-0.604106 0.00116764
-0.599218 0.0011657
-0.594331 0.00117096
-0.589443 0.00118948
-0.584555 0.00124974
-0.579668 0.00147284
-0.57478 0.00281792
-0.569892 0.0777284
-0.565005 0.63047
-0.560117 0.778004
-0.55523 0.834165
-0.550342 0.946194
-0.545455 1.55695
-0.540567 2.21455
-0.535679 1.50032
-0.530792 1.18333
-0.525904 1.00553
-0.521017 0.884756
-0.516129 0.795838
-0.511241 0.726109
-0.506354 0.669987
-0.501466 0.623547
-0.496579 0.583773
-0.491691 0.549513
-0.486804 0.51978
-0.481916 0.493762
-0.477028 0.470368
-0.472141 0.449455
-0.467253 0.430439
-0.462366 0.413424
-0.457478 0.397374
-0.45259 0.382815
-0.447703 0.369493
-0.442815 0.356894
-0.437928 0.345855
-0.43304 0.334996
-0.428152 0.324816
-0.423265 0.315277
-0.418377 0.306587
-0.41349 0.298385
-0.408602 0.29029
-0.403715 0.282768
-0.398827 0.275713
-0.393939 0.269181
-0.389052 0.262815
-0.384164 0.256517
-0.379277 0.250783
-0.374389 0.245348
-0.369501 0.240083
-0.364614 0.235286
-0.359726 0.23051
-0.354839 0.225554
-0.349951 0.221025
-0.345064 0.216486
-0.340176 0.212443
-0.335288 0.208299
-0.330401 0.204311
-0.325513 0.200589
-0.320626 0.19714
-0.315738 0.193496
-0.310851 0.190233
-0.305963 0.187053
-0.301075 0.18388
-0.296188 0.180776
-0.2913 0.177714
-0.286413 0.174847
-0.281525 0.172052
-0.276637 0.169346
-0.27175 0.166669
-0.266862 0.164053
-0.261975 0.161536
-0.257087 0.158913
-0.252199 0.156536
-0.247312 0.154347
-0.242424 0.151938
-0.237537 0.149558
-0.232649 0.147292
-0.227762 0.145314
-0.222874 0.143226
-0.217986 0.141373
-0.213099 0.139321
-0.208211 0.137259
-0.203324 0.135441
-0.198436 0.133672
-0.193548 0.13191
-0.188661 0.129805
-0.183773 0.128041
-0.178886 0.126264
-0.173998 0.124542
-0.16911 0.122725
-0.164223 0.121185
-0.159335 0.119757
-0.154448 0.117983
-0.14956 0.116072
-0.144672 0.114583
-0.139785 0.113031
-0.134897 0.111487
-0.13001 0.109853
-0.125122 0.108298
-0.120234 0.106618
-0.115347 0.105081
-0.110459 0.103451
-0.105572 0.101665
-0.100684 0.0999441
-0.0957966 0.0979359
-0.090909 0.0955311
-0.0860214 0.0922849
-0.0811338 0.0873974
-0.0762463 0.075904
-0.0713587 0.0593275
-0.0664711 0.0494963
-0.0615835 0.0273696
-0.0566959 0.00406829
-0.0518084 0.00092043
-0.0469208 0.000826268
-0.0420332 0.000807253
-0.0371456 0.000798143
-0.032258 0.000792527
-0.0273705 0.0007893
-0.0224829 0.00078641
-0.0175953 0.000783731
-0.0127077 0.000782299
-0.00782013 0.000781686
-0.00293255 0.000780573
0.00195503 0.000779114
0.00684261 0.000777469
0.0117302 0.00077525
0.0166178 0.000774167
0.0215054 0.000773194
0.0263929 0.000771342
0.0312805 0.000770129
0.0361681 0.000768964
0.0410557 0.000767927
0.0459433 0.000766307
0.0508308 0.000765026
0.0557185 0.000763639
0.0606061 0.000762417
0.0654937 0.000760443
0.0703813 0.000758927
0.0752689 0.000757715
0.0801564 0.000756273
0.085044 0.000755398
0.0899316 0.000754753
0.0948192 0.000755124
0.0997068 0.000756237
0.104594 0.000756907
0.109482 0.000758285
0.11437 0.000767562
0.119257 0.000817116
0.124145 0.000827727
0.129032 0.000794638
0.13392 0.000910665
0.138808 0.0010047
0.143695 0.000953694
0.148583 0.00106939
0.15347 0.00129789
0.158358 0.00234884
0.163245 0.00509766
0.168133 0.00268973
0.173021 0.00105788
0.177908 0.001345
0.182796 0.00358306
0.187683 0.00557489
0.192571 0.00527204
0.197459 0.0031142
0.202346 0.00105176
0.207234 0.00100015
0.212121 0.000933264
0.217009 0.000802138
0.221896 0.000791146
0.226784 0.000793985
0.231672 0.000766667
0.236559 0.000804527
0.241447 0.000957938
0.246334 0.00115627
0.251222 0.0013895
0.256109 0.00180472
0.260997 0.00527137
0.265885 0.0082737
0.270772 0.00537701
0.27566 0.0046428
0.280547 0.00197767
0.285435 0.00175261
0.290323 0.00415643
0.29521 0.00972552
0.300098 0.013368
0.304985 0.0161352
0.309873 0.0146848
0.31476 0.0187131
0.319648 0.0299314
0.324536 0.067313
0.329423 0.148084
0.334311 0.113809
0.339198 0.0395626
0.344086 0.022549
0.348974 0.0161976
0.353861 0.015949
0.358749 0.0138792
0.363636 0.00889752
0.368524 0.0047122
0.373412 0.00504455
0.378299 0.00759536
0.383187 0.00738979
0.388074 0.00367012
0.392962 0.00198849
0.397849 0.00150849
0.402737 0.00127638
