-1 1.69106e-06 0
-0.995112 2.60763e-06 0
-0.990225 3.89933e-06 0
-0.985337 5.57882e-06 0
-0.98045 7.52044e-06 0
-0.975562 9.42179e-06 0
-0.970675 1.08971e-05 0
-0.965787 1.16958e-05 0
-0.960899 1.18565e-05 0
-0.956012 1.16433e-05 0
-0.951124 1.13593e-05 0
-0.946237 1.12174e-05 0
-0.941349 1.13187e-05 0
-0.936461 1.16806e-05 0
-0.931574 1.22604e-05 0
-0.926686 1.29627e-05 0
-0.921799 1.36474e-05 0
-0.916911 1.41522e-05 0
-0.912023 1.43275e-05 0
-0.907136 1.40713e-05 0
-0.902248 1.33564e-05 0
-0.897361 1.22345e-05 0
-0.892473 1.08143e-05 0
-0.887586 9.22346e-06 0
-0.882698 7.57428e-06 0
-0.87781 5.94724e-06 0
-0.872923 4.39129e-06 0
-0.868035 2.93064e-06 0
-0.863148 1.56907e-06 0
-0.85826 2.95338e-07 0
-0.853372 -9.05457e-07 0
-0.848485 -2.03608e-06 0
-0.843597 -3.07804e-06 0
-0.83871 -3.99693e-06 0
-0.833822 -4.75757e-06 0
-0.828935 -5.33783e-06 0
-0.824047 -5.73377e-06 0
-0.819159 -5.95627e-06 0
-0.814272 -6.02585e-06 0
-0.809384 -5.97041e-06 0
-0.804497 -5.82609e-06 0
-0.799609 -5.6343e-06 0
-0.794721 -5.43353e-06 0
-0.789834 -5.2493e-06 0
-0.784946 -5.08835e-06 0
-0.780059 -4.94062e-06 0
-0.775171 -4.78635e-06 0
-0.770283 -4.60255e-06 0
-0.765396 -4.36608e-06 0
-0.760508 -4.05468e-06 0
-0.755621 -3.65084e-06 0
-0.750733 -3.14739e-06 0
-0.745845 -2.55043e-06 0
-0.740958 -1.87835e-06 0
-0.73607 -1.15576e-06 0
-0.731183 -4.07024e-07 0
-0.726295 3.49209e-07 0
-0.721408 1.09837e-06 0
-0.71652 1.8239e-06 0
-0.711632 2.50072e-06 0
-0.706745 3.09552e-06 0
-0.701857 3.57358e-06 0
